m2700s22115,Bar.Pressure (mm-Hg),Solar Rad (wat/m2),RH (%),Temperature (*C),Rainfall (mm),Wind Dir (Deg),Wind Gust (km/h),Wind Speed (km/h),Dew Point (*C)
,mm-Hg,wat/m2,%,*C,mm,Deg,km/h,km/h,*C
,BAR,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
15-07-2022 00:00,726.4,0,94.2,26.9,0,199,4,1,25.9
15-07-2022 00:05,726.2,0,94.1,26.9,0,196,6,1,25.9
15-07-2022 00:10,726.2,0,94.2,26.9,0,199,4,1,25.9
15-07-2022 00:15,726.1,0,94.1,26.9,0,196,4,1,25.9
15-07-2022 00:20,726.1,0,93.4,26.9,0,184,6,3,25.7
15-07-2022 00:25,726,0,92.8,27,0,182,4,3,25.7
15-07-2022 00:30,726,0,92.1,27.1,0,184,9,6,25.7
15-07-2022 00:35,726,0,92,27.1,0,204,8,4,25.7
15-07-2022 00:40,725.9,0,91.7,27.2,0,201,9,4,25.7
15-07-2022 00:45,725.9,0,91.5,27.2,0,197,12,4,25.7
15-07-2022 00:50,725.8,0,91.6,27.3,0,187,8,3,25.8
15-07-2022 00:55,725.7,0,91.8,27.3,0,183,4,3,25.8
15-07-2022 01:00,725.7,0,91.8,27.3,0,184,6,3,25.8
15-07-2022 01:05,725.7,0,91.2,27.4,0,179,8,3,25.8
15-07-2022 01:10,725.7,0,90.9,27.4,0,170,6,3,25.8
15-07-2022 01:15,725.7,0,89.9,27.6,0,153,9,4,25.8
15-07-2022 01:20,725.7,0,89.4,27.5,0,162,11,4,25.6
15-07-2022 01:25,725.6,0,89.2,27.5,0,160,9,4,25.6
15-07-2022 01:30,725.6,0,89.2,27.4,0,168,6,3,25.5
15-07-2022 01:35,725.5,0,89.2,27.3,0,145,6,3,25.4
15-07-2022 01:40,725.5,0,89.5,27.2,0,172,6,1,25.3
15-07-2022 01:45,725.6,0,89.6,27.2,0,158,6,3,25.3
15-07-2022 01:50,725.5,0,89.5,27.2,0,156,9,4,25.3
15-07-2022 01:55,725.4,0,89.7,27.2,0,158,8,4,25.4
15-07-2022 02:00,725.4,0,89.7,27.3,0,159,12,6,25.5
15-07-2022 02:05,725.4,0,89.8,27.3,0,158,9,4,25.5
15-07-2022 02:10,725.4,0,89.7,27.3,0,168,12,4,25.5
15-07-2022 02:15,725.4,0,89.8,27.3,0,172,8,4,25.5
15-07-2022 02:20,725.3,0,90,27.3,0,166,8,3,25.5
15-07-2022 02:25,725.3,0,90.5,27.3,0,166,6,3,25.6
15-07-2022 02:30,725.2,0,90.8,27.1,0,183,4,1,25.5
15-07-2022 02:35,725.3,0,91.1,27.2,0,190,6,1,25.6
15-07-2022 02:40,725.4,0,91,27.2,0,183,6,1,25.6
15-07-2022 02:45,725.4,0,90.9,27.2,0,173,4,1,25.6
15-07-2022 02:50,725.4,0,90.8,27.2,0,148,4,1,25.6
15-07-2022 02:55,725.3,0,90.8,27.2,0,146,4,3,25.6
15-07-2022 03:00,725.3,0,91,27.1,0,175,4,1,25.5
15-07-2022 03:05,725.3,0,91.2,27.2,0,196,4,1,25.6
15-07-2022 03:10,725.3,0,91.3,27.2,0,200,6,3,25.7
15-07-2022 03:15,725.3,0,91.6,27.2,0,200,6,3,25.7
15-07-2022 03:20,725.4,0,91.5,27.2,0,201,8,3,25.7
15-07-2022 03:25,725.3,0,91.4,27.2,0,200,6,3,25.7
15-07-2022 03:30,725.4,0,91.2,27.2,0,204,4,3,25.6
15-07-2022 03:35,725.4,0,91.3,27.2,0,199,6,3,25.7
15-07-2022 03:40,725.5,0,91.4,27.2,0,213,4,1,25.7
15-07-2022 03:45,725.5,0,91.7,27.2,0,223,4,1,25.7
15-07-2022 03:50,725.5,0,91.3,27.3,0,218,6,3,25.8
15-07-2022 03:55,725.5,0,91.1,27.4,0,218,4,1,25.8
15-07-2022 04:00,725.5,0,90.8,27.5,0,231,4,1,25.9
15-07-2022 04:05,725.5,0,90.2,27.6,0,208,4,3,25.8
15-07-2022 04:10,725.5,0,89.7,27.7,0,217,4,3,25.9
15-07-2022 04:15,725.5,0,89.4,27.8,0,192,4,1,25.9
15-07-2022 04:20,725.6,0,89,27.8,0,224,6,3,25.8
15-07-2022 04:25,725.6,0,87.3,28.2,0,213,8,4,25.9
15-07-2022 04:30,725.6,0,86.1,28.3,0,221,9,4,25.8
15-07-2022 04:35,725.6,0,85.6,28.3,0,242,9,4,25.7
15-07-2022 04:40,725.7,0,86.3,28.2,0,248,11,6,25.7
15-07-2022 04:45,725.8,0,86.4,28.2,0,272,9,6,25.7
15-07-2022 04:50,725.8,0,86.8,28.2,0,256,8,4,25.8
15-07-2022 04:55,725.8,0,86.6,28.1,0,276,6,3,25.7
15-07-2022 05:00,725.9,0,86.2,28.2,0,279,11,4,25.7
15-07-2022 05:05,725.8,0,86.3,28.2,0,285,9,3,25.7
15-07-2022 05:10,725.9,0,85.6,28.2,0,192,11,4,25.6
15-07-2022 05:15,725.9,0,86.3,28.1,0,255,17,8,25.6
15-07-2022 05:20,725.9,0,83.8,28.2,0,224,24,12,25.2
15-07-2022 05:25,725.7,0,80.7,27.9,0,213,32,16,24.3
15-07-2022 05:30,725.7,0,81.3,27.4,0,272,22,17,23.9
15-07-2022 05:35,725.8,0,83.8,27,0,190,19,12,24
15-07-2022 05:40,725.9,0,85.5,26.7,0,201,9,6,24.1
15-07-2022 05:45,726.1,4,86.1,26.5,0,151,9,3,24
15-07-2022 05:50,726,7,85.4,26.6,0,272,12,4,23.9
15-07-2022 05:55,726,7,84.2,26.7,0,248,17,8,23.8
15-07-2022 06:00,726,12,84.2,26.6,0,254,12,6,23.7
15-07-2022 06:05,726,20,83.8,26.6,0,259,16,6,23.6
15-07-2022 06:10,725.9,28,84.2,26.6,0,224,11,6,23.7
15-07-2022 06:15,725.9,30,84.5,26.6,0,192,9,4,23.8
15-07-2022 06:20,725.9,34,84.3,26.5,0,176,9,4,23.6
15-07-2022 06:25,726,40,84.3,26.4,0,252,8,3,23.5
15-07-2022 06:30,726,48,83.5,26.5,0,238,12,4,23.5
15-07-2022 06:35,726.1,55,83.9,26.6,0,220,8,3,23.7
15-07-2022 06:40,726,63,84.2,26.6,0,207,8,3,23.7
15-07-2022 06:45,725.9,71,84.1,26.6,0,307,8,1,23.7
15-07-2022 06:50,725.9,80,83.6,26.8,0,282,4,0,23.8
15-07-2022 06:55,725.8,92,83.2,26.8,0,280,4,0,23.7
15-07-2022 07:00,725.7,107,81.5,27.4,0,280,0,0,23.9
15-07-2022 07:05,725.5,132,80.8,27.6,0,280,1,0,24
15-07-2022 07:10,725.4,166,80.8,27.6,0,271,4,1,24
15-07-2022 07:15,725.2,193,81.2,27.6,0,275,4,1,24.1
15-07-2022 07:20,725,212,80.2,27.8,0,288,3,0,24.1
15-07-2022 07:25,724.8,223,79.6,28,0,288,1,0,24.1
15-07-2022 07:30,724.4,235,78.6,28.3,0,288,0,0,24.2
15-07-2022 07:35,724,265,77.1,28.8,0,240,1,0,24.4
15-07-2022 07:40,723.8,289,78.1,28.6,0,244,3,0,24.4
15-07-2022 07:45,723.8,366,76.3,29.2,0,290,1,0,24.6
15-07-2022 07:50,723.5,407,77.7,28.7,0,282,6,3,24.4
15-07-2022 07:55,723.6,355,78.1,28.6,0,244,6,3,24.4
15-07-2022 08:00,723.8,255,80.3,28.1,0,254,6,1,24.4
15-07-2022 08:05,724.4,253,80.5,28.2,0,256,6,1,24.5
15-07-2022 08:10,724.8,286,80.1,28.3,0,221,8,3,24.5
15-07-2022 08:15,724.9,373,79,28.7,0,266,6,3,24.7
15-07-2022 08:20,724.8,435,77.6,28.9,0,252,8,3,24.6
15-07-2022 08:25,724.5,466,77.4,28.9,0,238,8,4,24.5
15-07-2022 08:30,724.3,499,76.7,29,0,224,8,4,24.5
15-07-2022 08:35,724.1,486,75.9,29.4,0,220,6,3,24.7
15-07-2022 08:40,724,391,76.3,29.4,0,214,6,3,24.8
15-07-2022 08:45,724.2,358,77.2,28.8,0,199,8,3,24.4
15-07-2022 08:50,724.6,373,76.7,28.8,0,213,6,4,24.3
15-07-2022 08:55,724.7,397,76,29.1,0,223,8,3,24.4
15-07-2022 09:00,724.7,446,74.9,29.4,0,228,6,3,24.5
15-07-2022 09:05,724.5,553,74,29.7,0,223,8,3,24.6
15-07-2022 09:10,724.1,672,69.7,30.8,0,238,8,1,24.6
15-07-2022 09:15,723.6,732,70.2,30.6,0,241,11,4,24.5
15-07-2022 09:20,723.4,783,68.8,30.6,0,245,9,4,24.2
15-07-2022 09:25,723.3,845,66.8,31.3,0,240,9,4,24.4
15-07-2022 09:30,722.9,839,66.7,31.2,0,220,9,3,24.3
15-07-2022 09:35,722.7,834,66.2,31.8,0,221,6,3,24.7
15-07-2022 09:40,722.5,905,63.7,32.1,0,242,6,3,24.4
15-07-2022 09:45,722.4,835,63.6,31.9,0,224,8,4,24.1
15-07-2022 09:50,722.7,801,64.3,31.6,0,249,9,6,24
15-07-2022 09:55,722.9,833,63.3,31.8,0,217,11,4,24
15-07-2022 10:00,723,818,60.2,32.4,0,237,9,4,23.7
15-07-2022 10:05,722.9,875,60.7,32.6,0,248,9,4,24
15-07-2022 10:10,722.7,908,60.5,32.7,0,259,12,4,24.1
15-07-2022 10:15,722.7,883,60.6,32.7,0,251,9,4,24.1
15-07-2022 10:20,722.8,856,63,31.9,0,214,12,6,24
15-07-2022 10:25,723.1,819,61.9,32.7,0,190,11,4,24.4
15-07-2022 10:30,723.2,713,64.4,32.1,0,217,11,6,24.5
15-07-2022 10:35,723.5,676,63.9,32.4,0,218,11,4,24.7
15-07-2022 10:40,723.6,710,64.2,32.1,0,214,14,8,24.5
15-07-2022 10:45,723.7,721,63.3,32.4,0,227,12,6,24.5
15-07-2022 10:50,723.8,690,62.1,32.8,0,230,9,4,24.6
15-07-2022 10:55,723.7,704,61.4,33,0,206,11,4,24.6
15-07-2022 11:00,723.7,726,60.9,33.2,0,224,6,3,24.6
15-07-2022 11:05,723.7,882,60.4,33.2,0,218,16,8,24.5
15-07-2022 11:10,723.5,980,58.7,33.9,0,237,14,6,24.7
15-07-2022 11:15,723.2,1054,57.4,34.3,0,214,11,4,24.7
15-07-2022 11:20,722.9,944,58.6,34,0,221,14,6,24.7
15-07-2022 11:25,723.1,734,59.5,33.7,0,227,9,6,24.7
15-07-2022 11:30,723.3,770,58.1,34.3,0,211,8,4,24.9
15-07-2022 11:35,723.4,630,60.1,33.7,0,208,11,6,24.9
15-07-2022 11:40,723.7,773,59.9,33.8,0,213,12,6,24.9
15-07-2022 11:45,723.8,814,59.1,34.2,0,207,12,6,25.1
15-07-2022 11:50,723.7,932,58.7,34.2,0,216,12,6,25
15-07-2022 11:55,723.6,1023,57.6,34.6,0,213,12,6,25
15-07-2022 12:00,723.4,1149,56.5,34.8,0,220,12,8,24.9
15-07-2022 12:05,723.1,1167,54.2,36.2,0,238,9,3,25.5
15-07-2022 12:10,722.7,1135,54,36.1,0,223,12,3,25.3
15-07-2022 12:15,722.4,1024,53,36.7,0,183,9,3,25.6
15-07-2022 12:20,722.2,1015,54.5,35.7,0,245,9,3,25.1
15-07-2022 12:25,722.4,1156,55.3,35.3,0,227,11,6,25
15-07-2022 12:30,722.5,1023,53,36.4,0,254,6,1,25.3
15-07-2022 12:35,722.4,975,55,35.4,0,244,17,8,25
15-07-2022 12:40,722.6,1195,53.8,35.9,0,247,12,8,25.1
15-07-2022 12:45,722.5,1048,54.2,35.7,0,242,11,6,25
15-07-2022 12:50,722.6,760,55.2,35.3,0,244,16,8,24.9
15-07-2022 12:55,722.9,1052,55.3,35.5,0,248,16,8,25.2
15-07-2022 13:00,722.8,985,54.5,35.4,0,255,14,9,24.8
15-07-2022 13:05,722.8,1043,55.3,35.4,0,237,19,9,25.1
15-07-2022 13:10,722.7,987,54.9,35.8,0,245,12,6,25.3
15-07-2022 13:15,722.7,976,55.4,35.4,0,228,20,11,25.1
15-07-2022 13:20,722.7,928,54,35.9,0,251,14,8,25.1
15-07-2022 13:25,722.5,895,53.8,35.8,0,225,12,6,25
15-07-2022 13:30,722.4,945,54.9,35.8,0,231,14,6,25.3
15-07-2022 13:35,722.3,961,55.2,35.6,0,238,14,8,25.2
15-07-2022 13:40,722.2,939,54.5,36,0,255,11,6,25.4
15-07-2022 13:45,722.1,933,53.8,36.1,0,224,12,4,25.3
15-07-2022 13:50,722,830,54,35.8,0,235,11,6,25
15-07-2022 13:55,721.9,586,55,35.3,0,254,9,4,24.9
15-07-2022 14:00,722,627,56,34.9,0,256,12,6,24.8
15-07-2022 14:05,722.2,643,54.8,35.4,0,214,9,3,24.9
15-07-2022 14:10,722.2,791,54.2,35.6,0,278,11,6,24.9
15-07-2022 14:15,722.2,1167,51.3,36.7,0,247,6,3,25
15-07-2022 14:20,721.7,1116,51.2,36.6,0,242,11,4,24.9
15-07-2022 14:25,721.6,531,53.3,35.7,0,249,6,1,24.7
15-07-2022 14:30,721.7,287,55.7,34.9,0,190,8,1,24.7
15-07-2022 14:35,721.9,234,56.7,34.6,0,218,4,1,24.7
15-07-2022 14:40,721.9,204,55.8,34.9,0,220,4,0,24.8
15-07-2022 14:45,722.1,184,57.5,34.3,0,227,9,6,24.7
15-07-2022 14:50,722.2,167,58.4,34.4,0,228,11,3,25.1
15-07-2022 14:55,722.3,150,58.9,34.4,0,249,11,3,25.2
15-07-2022 15:00,722.3,130,58.6,34.2,0,241,12,8,24.9
15-07-2022 15:05,722.5,110,58.1,34.2,0,255,19,9,24.8
15-07-2022 15:10,722.5,95,58.1,34.1,0,255,14,9,24.7
15-07-2022 15:15,722.7,87,58.8,33.9,0,251,11,8,24.7
15-07-2022 15:20,723,81,59.9,33.8,0,258,32,11,24.9
15-07-2022 15:25,723.5,71,66.7,30.4,0,231,48,30,23.5
15-07-2022 15:30,724,70,69.3,29.8,0,231,32,20,23.6
15-07-2022 15:35,724.6,66,69.4,29.4,0,235,40,30,23.2
15-07-2022 15:40,724.6,60,70.2,29.2,0,227,35,24,23.2
15-07-2022 15:45,724.5,48,71.9,28.9,0,245,28,16,23.3
15-07-2022 15:50,724.6,28,73.1,28.9,0,230,28,14,23.6
15-07-2022 15:55,724.9,15,74.3,28.8,0,230,24,16,23.8
15-07-2022 16:00,725,17,76.3,28.6,0,240,20,16,24
15-07-2022 16:05,725,28,78.1,28.3,0,245,25,14,24.1
15-07-2022 16:10,725.1,31,79.9,28.2,0,240,17,11,24.4
15-07-2022 16:15,725.2,46,80.4,28.1,0,244,22,12,24.4
15-07-2022 16:20,725.3,58,79.8,28.2,0,227,22,12,24.4
15-07-2022 16:25,725.4,54,78.3,28,0,227,32,20,23.9
15-07-2022 16:30,725.5,53,79.8,27.7,0,230,33,20,23.9
15-07-2022 16:35,725.7,57,80.6,27.6,0,223,24,17,24
15-07-2022 16:40,726,55,80.9,27.6,0,223,32,20,24
15-07-2022 16:45,726,64,81.7,27.6,0,223,25,19,24.2
15-07-2022 16:50,726,67,78.2,27.5,0,217,32,22,23.4
15-07-2022 16:55,726,65,78.2,27.4,0,225,28,16,23.3
15-07-2022 17:00,725.9,64,78.5,27.4,0,240,22,17,23.3
15-07-2022 17:05,725.9,65,78.8,27.4,0,241,24,14,23.4
15-07-2022 17:10,725.7,67,79,27.4,0,235,24,12,23.4
15-07-2022 17:15,725.7,68,78.9,27.6,0,244,14,8,23.6
15-07-2022 17:20,725.8,71,78.9,27.7,0,234,19,11,23.7
15-07-2022 17:25,725.7,73,79.2,27.7,0,247,22,11,23.8
15-07-2022 17:30,725.7,70,79.5,27.7,0,234,24,11,23.8
15-07-2022 17:35,725.7,60,80.1,27.5,0,217,22,16,23.8
15-07-2022 17:40,725.6,61,81,27.4,0,214,24,16,23.8
15-07-2022 17:45,725.6,66,81.8,27.3,0,218,30,17,23.9
15-07-2022 17:50,725.7,64,82.3,27.3,0,221,24,14,24
15-07-2022 17:55,725.6,62,82.8,27.3,0,224,25,16,24.1
15-07-2022 18:00,725.6,60,83.2,27.3,0,217,17,11,24.2
15-07-2022 18:05,725.7,57,83.4,27.3,0,228,25,16,24.2
15-07-2022 18:10,725.7,54,83.6,27.4,0,228,16,9,24.4
15-07-2022 18:15,725.7,52,83.9,27.4,0,220,17,11,24.4
15-07-2022 18:20,725.8,50,84.3,27.4,0,211,17,12,24.5
15-07-2022 18:25,725.9,48,84.4,27.3,0,230,20,14,24.4
15-07-2022 18:30,725.9,46,84.7,27.3,0,224,24,12,24.5
15-07-2022 18:35,725.8,43,84.7,27.3,0,223,19,12,24.5
15-07-2022 18:40,725.8,39,84.4,27.2,0,232,24,14,24.3
15-07-2022 18:45,725.9,33,84.4,27.2,0,217,25,14,24.3
15-07-2022 18:50,725.9,28,84.5,27.2,0,221,20,11,24.4
15-07-2022 18:55,726,24,83.9,27.2,0,227,22,12,24.2
15-07-2022 19:00,726,21,83.4,27.2,0,228,22,14,24.1
15-07-2022 19:05,726.1,17,83.4,27.2,0,223,20,14,24.1
15-07-2022 19:10,726.2,14,83.5,27.2,0,227,16,9,24.2
15-07-2022 19:15,726.3,11,83.7,27.2,0,242,17,9,24.2
15-07-2022 19:20,726.2,8,83.7,27.2,0,232,9,6,24.2
15-07-2022 19:25,726.3,4,84,27.2,0,230,11,4,24.3
15-07-2022 19:30,726.2,1,83.8,27.2,0,234,9,4,24.2
15-07-2022 19:35,726.2,0,83.9,27.2,0,231,9,4,24.2
15-07-2022 19:40,726.2,0,83.9,27.2,0,223,11,6,24.2
15-07-2022 19:45,726.2,0,83,27.2,0,232,14,8,24.1
15-07-2022 19:50,726.1,0,82.9,27.2,0,216,14,9,24
15-07-2022 19:55,726.1,0,83.1,27.2,0,217,17,8,24.1
15-07-2022 20:00,726,0,83,27.2,0,208,16,9,24.1
15-07-2022 20:05,726.1,0,83,27.2,0,213,14,9,24.1
15-07-2022 20:10,726.2,0,83.4,27.2,0,208,16,6,24.1
15-07-2022 20:15,726.2,0,83.4,27.1,0,204,11,8,24
15-07-2022 20:20,726.2,0,83.5,27.1,0,206,11,8,24.1
15-07-2022 20:25,726.3,0,83.8,27.1,0,221,9,4,24.1
15-07-2022 20:30,726.3,0,83.7,27.2,0,214,12,8,24.2
15-07-2022 20:35,726.4,0,83.7,27.2,0,207,11,6,24.2
15-07-2022 20:40,726.4,0,83.6,27.2,0,211,12,8,24.2
15-07-2022 20:45,726.4,0,83.8,27.2,0,214,9,4,24.2
15-07-2022 20:50,726.4,0,83.9,27.2,0,218,11,6,24.2
15-07-2022 20:55,726.4,0,84.2,27.2,0,221,8,4,24.3
15-07-2022 21:00,726.4,0,84.3,27.2,0,224,9,4,24.3
15-07-2022 21:05,726.4,0,84.4,27.3,0,235,9,4,24.4
15-07-2022 21:10,726.4,0,84.4,27.2,0,238,11,4,24.3
15-07-2022 21:15,726.4,0,84.4,27.4,0,237,9,4,24.5
15-07-2022 21:20,726.4,0,84.3,27.4,0,230,8,4,24.5
15-07-2022 21:25,726.5,0,84.6,27.4,0,230,8,6,24.6
15-07-2022 21:30,726.5,0,84.8,27.4,0,231,9,4,24.6
15-07-2022 21:35,726.5,0,85,27.3,0,235,11,8,24.6
15-07-2022 21:40,726.5,0,85.4,27.3,0,228,9,4,24.6
15-07-2022 21:45,726.6,0,85.8,27.3,0,224,6,3,24.7
15-07-2022 21:50,726.7,0,85.9,27.3,0,220,6,4,24.7
15-07-2022 21:55,726.7,0,86.1,27.3,0,228,8,4,24.8
15-07-2022 22:00,726.7,0,86.3,27.2,0,230,6,3,24.7
15-07-2022 22:05,726.7,0,86.2,27.2,0,225,8,3,24.7
15-07-2022 22:10,726.8,0,86.4,27.2,0,225,8,3,24.7
15-07-2022 22:15,726.8,0,86.8,27.2,0,221,6,4,24.8
15-07-2022 22:20,726.9,0,86.9,27.1,0,221,8,4,24.7
15-07-2022 22:25,726.8,0,87.2,27.1,0,220,8,4,24.8
15-07-2022 22:30,726.9,0,87.2,27.2,0,213,8,4,24.9
15-07-2022 22:35,726.9,0,87.4,27.1,0,218,6,3,24.8
15-07-2022 22:40,726.9,0,87.2,27.2,0,217,8,4,24.9
15-07-2022 22:45,726.9,0,87.3,27.2,0,213,6,3,24.9
15-07-2022 22:50,726.8,0,87.3,27.2,0,210,6,3,24.9
15-07-2022 22:55,726.8,0,87.5,27.1,0,211,8,3,24.8
15-07-2022 23:00,726.8,0,87.6,27.1,0,210,8,4,24.9
15-07-2022 23:05,726.8,0,87.5,27.1,0,220,8,4,24.8
15-07-2022 23:10,726.8,0,86.8,27.2,0,232,6,3,24.8
15-07-2022 23:15,726.7,0,86.1,27.2,0,240,6,3,24.7
15-07-2022 23:20,726.7,0,85.6,27.2,0,231,8,4,24.6
15-07-2022 23:25,726.7,0,85.4,27.2,0,240,6,3,24.5
15-07-2022 23:30,726.6,0,84.8,27.3,0,248,9,4,24.5
15-07-2022 23:35,726.7,0,83.8,27.4,0,258,8,6,24.4
15-07-2022 23:40,726.7,0,83.1,27.4,0,249,12,8,24.3
15-07-2022 23:45,726.6,0,82.7,27.4,0,261,11,8,24.2
15-07-2022 23:50,726.6,0,82,27.4,0,255,12,9,24.1
15-07-2022 23:55,726.6,0,81.9,27.4,0,259,16,8,24
16-07-2022 00:00,726.6,0,81.6,27.4,0,261,14,11,24
16-07-2022 00:05,726.5,0,81.9,27.3,0,276,11,6,23.9
16-07-2022 00:10,726.4,0,82.3,27.3,0,256,11,8,24
16-07-2022 00:15,726.5,0,82.5,27.2,0,245,11,6,24
16-07-2022 00:20,726.5,0,82.9,27.2,0,247,12,6,24
16-07-2022 00:25,726.6,0,83.2,27.2,0,268,9,4,24.1
16-07-2022 00:30,726.5,0,83.2,27.1,0,273,9,4,24
16-07-2022 00:35,726.5,0,83.5,27.1,0,245,9,3,24.1
16-07-2022 00:40,726.5,0,83.8,27,0,248,8,3,24
16-07-2022 00:45,726.5,0,83.9,27,0,259,6,3,24
16-07-2022 00:50,726.5,0,83.9,26.9,0,255,8,3,23.9
16-07-2022 00:55,726.5,0,84.2,26.9,0,242,6,3,24
16-07-2022 01:00,726.5,0,84.4,26.9,0,241,6,3,24
16-07-2022 01:05,726.5,0,84.6,26.9,0,241,6,3,24.1
16-07-2022 01:10,726.3,0,84.6,26.9,0,238,6,3,24.1
16-07-2022 01:15,726.2,0,84.4,27.1,0,235,6,3,24.2
16-07-2022 01:20,726.2,0,84.2,27,0,227,9,4,24.1
16-07-2022 01:25,726.1,0,84.2,27,0,230,9,4,24.1
16-07-2022 01:30,726.1,0,84.1,26.9,0,224,8,3,24
16-07-2022 01:35,726.1,0,84.1,27,0,214,6,3,24.1
16-07-2022 01:40,726,0,83.9,27.1,0,227,8,3,24.1
16-07-2022 01:45,726,0,83.8,27.1,0,227,6,1,24.1
16-07-2022 01:50,726,0,83.9,27,0,244,3,0,24
16-07-2022 01:55,726,0,83.9,27,0,264,3,1,24
16-07-2022 02:00,726.1,0,83.6,27,0,237,8,1,24
16-07-2022 02:05,726.1,0,83.4,27,0,244,4,1,23.9
16-07-2022 02:10,726,0,83.8,26.9,0,252,6,3,23.9
16-07-2022 02:15,726.2,0,84,26.9,0,275,8,3,24
16-07-2022 02:20,726.2,0,84.5,26.9,0,278,8,4,24.1
16-07-2022 02:25,726.3,0,84.9,26.8,0,264,6,3,24
16-07-2022 02:30,726.2,0,84.7,26.8,0,252,8,4,24
16-07-2022 02:35,726.1,0,84.5,26.8,0,237,6,3,24
16-07-2022 02:40,726.1,0,83.9,26.9,0,244,12,4,23.9
16-07-2022 02:45,726.1,0,83.9,26.9,0,244,11,4,23.9
16-07-2022 02:50,726.1,0,84,26.9,0,241,14,6,24
16-07-2022 02:55,726.1,0,84,26.9,0,234,9,6,24
16-07-2022 03:00,726.1,0,84.5,26.8,0,232,9,6,24
16-07-2022 03:05,726,0,84.9,26.7,0,240,12,6,23.9
16-07-2022 03:10,725.9,0,85.2,26.7,0,234,9,4,24
16-07-2022 03:15,725.9,0,85.7,26.6,0,234,8,4,24
16-07-2022 03:20,726,0,85.9,26.6,0,237,11,6,24
16-07-2022 03:25,725.9,0,86.1,26.6,0,225,8,4,24.1
16-07-2022 03:30,725.9,0,86.4,26.5,0,231,12,6,24
16-07-2022 03:35,726,0,86.8,26.5,0,232,12,6,24.1
16-07-2022 03:40,726,0,86.9,26.4,0,235,12,8,24
16-07-2022 03:45,726,0,87.5,26.4,0,237,11,4,24.2
16-07-2022 03:50,726.1,0,87.9,26.4,0,240,11,4,24.2
16-07-2022 03:55,726.1,0,88,26.4,0,230,9,4,24.2
16-07-2022 04:00,726.1,0,87.6,26.4,0,227,9,4,24.2
16-07-2022 04:05,726.2,0,87.5,26.4,0,218,11,6,24.2
16-07-2022 04:10,726.1,0,87.6,26.4,0,216,9,4,24.2
16-07-2022 04:15,726.1,0,87.9,26.4,0,217,9,4,24.2
16-07-2022 04:20,726.1,0,88,26.4,0,216,8,4,24.2
16-07-2022 04:25,726.1,0,88.4,26.3,0,216,8,3,24.2
16-07-2022 04:30,726.2,0,88.8,26.3,0,216,8,4,24.3
16-07-2022 04:35,726.2,0,88.9,26.3,0,210,9,4,24.3
16-07-2022 04:40,726.2,0,89.2,26.2,0,217,9,4,24.3
16-07-2022 04:45,726.2,0,89.6,26.2,0,221,9,4,24.4
16-07-2022 04:50,726.2,0,89.8,26.2,0,225,11,6,24.4
16-07-2022 04:55,726.2,0,90.1,26.2,0,225,14,4,24.4
16-07-2022 05:00,726.2,0,90,26.2,0,211,9,6,24.4
16-07-2022 05:05,726.3,0,90.1,26.1,0,225,12,8,24.3
16-07-2022 05:10,726.2,0,90,26.2,0,210,9,6,24.4
16-07-2022 05:15,726.3,0,90.1,26.2,0,210,9,4,24.4
16-07-2022 05:20,726.3,0,90.3,26.2,0,213,9,4,24.5
16-07-2022 05:25,726.4,0,90.8,26.2,0,206,8,4,24.6
16-07-2022 05:30,726.4,0,91.4,26.1,0,210,6,3,24.6
16-07-2022 05:35,726.4,0,91.5,26.1,0,211,6,3,24.6
16-07-2022 05:40,726.4,0,91.7,26.1,0,217,4,3,24.6
16-07-2022 05:45,726.5,0,91.8,26.1,0,220,6,3,24.7
16-07-2022 05:50,726.5,1,92,26.1,0,228,4,3,24.7
16-07-2022 05:55,726.7,2,92,26.1,0,230,4,1,24.7
16-07-2022 06:00,726.6,5,92.1,26.2,0,227,6,1,24.8
16-07-2022 06:05,726.7,8,92.2,26.1,0,245,6,3,24.7
16-07-2022 06:10,726.8,12,92.5,26.1,0,252,4,3,24.8
16-07-2022 06:15,726.9,15,92.5,26.1,0,255,6,3,24.8
16-07-2022 06:20,726.9,20,92.4,26.1,0,259,3,1,24.8
16-07-2022 06:25,727,24,92,26.2,0,271,6,3,24.8
16-07-2022 06:30,726.9,27,91.7,26.2,0,276,9,3,24.7
16-07-2022 06:35,726.9,30,91.3,26.1,0,271,6,3,24.6
16-07-2022 06:40,727,33,91.3,26.3,0,269,3,1,24.8
16-07-2022 06:45,726.9,42,90.9,26.4,0,300,4,1,24.8
16-07-2022 06:50,726.9,58,90.2,26.6,0,300,1,0,24.9
16-07-2022 06:55,726.7,73,89.4,26.7,0,296,4,1,24.8
16-07-2022 07:00,726.7,90,89.1,26.8,0,283,8,3,24.9
16-07-2022 07:05,726.6,124,88.1,27,0,286,8,3,24.9
16-07-2022 07:10,726.3,127,87.7,27.2,0,186,6,1,25
16-07-2022 07:15,726.2,99,87.8,27,0,289,6,1,24.8
16-07-2022 07:20,726.3,81,88.4,26.9,0,304,9,4,24.8
16-07-2022 07:25,726.5,182,87,27.2,0,297,12,6,24.8
16-07-2022 07:30,726.2,175,86.1,27.3,0,282,11,4,24.8
16-07-2022 07:35,726.2,147,86.4,27.3,0,289,14,6,24.8
16-07-2022 07:40,726.3,120,86.7,27.3,0,256,14,4,24.9
